PID,Type,SMILES,density_MD,density_MD_std,n_repeat_vdw,vdw,FFV,CH4,CH4_log10
Perm281,Polysulfones,CC(C1=CC=CC=C1)(C1=CC=C(*)C=C1)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.1301793363,0.0077170243465014,10,0.5324165837069711,0.2177559124282246,0.32,-0.494850021680094
Perm282,Polyarylates,CC(C1=CC=CC=C1)(C1=CC=C(O*)C=C1)C1=CC=C(OC(=O)C2=CC=CC(=C2)C(*)=O)C=C1,1.1225762168000002,0.0079276048640884,10,0.543607552227175,0.206686817775982,0.59,-0.22914798835785583
Perm283,Polysulfones,CC(C1=CC=CC=C1)(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.1339089918,0.0075725202000121,10,0.5322603655317661,0.2154047412082081,0.32,-0.494850021680094
Perm284,Polycarbonates,CC(C1=CC=CC=C1)(C1=CC=C(*)C=C1)C1=CC=C(OC(=O)O*)C=C1,1.0865896913000002,0.0078698807407118,10,0.5480220783933317,0.2258823167169067,0.419,-0.3777859770337047
Perm286,Substituted Polyacetylenes,CC1(C)C2=CC(=CC=C2C2=C1C=C(Br)C=C2)C(*)=C(*)C1=CC=CC=C1,0.85728922148,0.0115355539229361,10,0.4899991295949387,0.4539077359627805,3000.0,3.4771212547196626
Perm289,Substituted Polyacetylenes,CC1(C)C2=CC(=CC=C2C2=C1C=CC=C2)C(*)=C(*)C1=CC=CC=C1,0.7648024322599999,0.0100121478800371,10,0.5799100823102201,0.423428366124161,9100.0,3.9590413923210934
Perm290,Substituted Polyacetylenes,CC1(C)C2=CC=C(C=C2C(C)(C)C1(C)C)C(*)=C(*)C1=CC=CC=C1,0.80246585037,0.008808456620982,10,0.6208076635986054,0.3523699654083719,24700.0,4.392696953259666
Perm291,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC(F)=C(F)C=C1,0.8283197494,0.0106402601475036,10,0.5615272702945875,0.3953386338448176,35000.0,4.544068044350276
Perm292,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC(F)=CC(F)=C1,0.8530128270299999,0.0110816086659901,10,0.5606460860510447,0.3782902063265819,29100.0,4.463892988985907
Perm293,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC(F)=CC=C1,0.79323915645,0.0100322244867773,10,0.5847127207550954,0.3970378670094368,27800.0,4.444044795918076
Perm294,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC=C(Br)C=C1,0.95583915803,0.0126763886787602,10,0.508939172584625,0.3675968127246953,22400.0,4.350248018334163
Perm295,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC=C(Cl)C=C1,0.8293921398299999,0.0090897163644667,10,0.5677690970564043,0.3878258057619544,22700.0,4.3560258571931225
Perm296,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC=C(F)C=C1,0.85833386505,0.0097050761684456,10,0.5842706459576323,0.3480509336859029,34300.0,4.535294120042771
Perm297,Substituted Polyacetylenes,CC1(C)CC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC=CC=C1,0.77685996407,0.0095685659373342,10,0.6120051235597249,0.381925038210957,29100.0,4.463892988985907
Perm299,Polyimides and Polypyrrolones,CC1(C)CC(C)(C2=C1C=C(Br)C(*)=C2)C1=CC=C(C=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(=O)C1=CC2C(C=C1)C(=O)N(*)C2=O,1.1325405961,0.0076097467884575,10,0.479717667287716,0.2937103472693493,0.44,-0.3565473235138126
Perm311,High Temperature Polymers,CC1(C)CC(C)(C2C=C(*)C=CC12)C1=CC=C(C=C1)C1=NN=C(*)O1,1.0240618423,0.0074117292217712,10,0.5665935526902087,0.2457051113757915,3.58,0.5538830266438743
Perm320,Polyimides_NEW,CC1(C)CC2(CC(C)(C)C3=C2C=C(O)C(=C3)N2C(=O)C3C(C2=O)C2(Br)C4C(C(=O)N(*)C4=O)C3(Br)C(Br)=C2Br)C2=C1C=C(*)C(O)=C2,1.2000342327,0.0099696080729017,10,0.3862751392537288,0.3973935925509356,4.9,0.6901960800285137
Perm321,Polyimides_NEW,CC1(C)CC2(CC(C)(C)C3=C2C=C(O)C(=C3)N2C(=O)C3C=CC(=CC3C2=O)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C2=C1C=C(*)C(O)=C2,1.0969323022000002,0.0093715619747671,10,0.4822216656955001,0.312346121501291,3.4,0.5314789170422551
Perm322,Polyimides and Polypyrrolones,CC1(C)CC2(CC(C)(C)C3=C2C=C(O*)C=C3)C2C=C(OC3=CC=C4C(=O)N(C(=O)C4=C3)C3=CC=CC(=C3)N3C(=O)C4=C(C=C(*)C=C4)C3=O)C=CC12,1.0844299549000005,0.0077447132718532,10,0.5290018120631975,0.2542349654429746,0.155,-0.8096683018297085
Perm323,Polyarylates,CC1(C)CC2(CC(C)(C)C3=C2C=C(OC(=O)C2=CC=C(C=C2)C(*)=O)C=C3)C2=C1C=CC(O*)=C2,1.0457694921,0.0080584238029602,10,0.5531148220627322,0.248040211496017,4.22,0.6253124509616739
Perm324,Polyarylates,CC1(C)CC2(CC(C)(C)C3=C2C=C(OC(=O)C2=CC=CC(=C2)C(*)=O)C=C3)C2=C1C=CC(O*)=C2,1.0506985649999998,0.0083821973762952,10,0.5531669621902855,0.2444247466076352,1.14,0.05690485133647256
Perm325,Polyimides and Polypyrrolones,CC1(C)CC2(CC(C)(C)C3=C2C=C(OC2=C(C=C(C=C2)C2=CC=C(C=C2)N2C(=O)C4=C(C=C(C=C4)C(C4=CC=C5C(=O)N(*)C(=O)C5=C4)(C(F)(F)F)C(F)(F)F)C2=O)C(F)(F)F)C=C3)C2=C1C=CC(OC1=CC=C(C=C1C(F)(F)F)C1=CC=C(*)C=C1)=C2,1.148717795,0.0077912495308112,10,0.4798539885648866,0.2834181396339247,1.21,0.08278537031645007
Perm326,Polyimides and Polypyrrolones,CC1(C)CC2(CC(C)(C)C3=C2C=C(OC2=C(C=C(C=C2)C2=CC=C(C=C2)N2C(=O)C4=C(C=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=C4)C2=O)C(F)(F)F)C=C3)C2=C1C=CC(OC1=CC=C(C=C1C(F)(F)F)C1=CC=C(*)C=C1)=C2,1.1520711148,0.0081505148154553,10,0.5003328292942847,0.2506552994590638,0.41,-0.38721614328026455
Perm327,Uncategorised,CC1(C)CC2(CC(C)(C)C3=C2C=C(OC2=CC4=C(C=C2)C(=O)N(C4=O)C2=CC=CC(=C2)N2C(=O)C4=C(C=C(*)C=C4)C2=O)C=C3)C2=C1C=CC(O*)=C2,1.0854184899,0.0081198781623346,10,0.5249774271416504,0.2592337319404193,0.155,-0.8096683018297085
Perm328,Polymers with High Free Volume,CC1(C)CC2(CC(C)(C)C3=C2C=C2C(=O)N(C(=O)C2=C3)C2=CC3=C(C=C2)C(C)(C)CC32CC(C)(C)C3=C2C=C(*)C=C3)C2=CC3=C(C=C12)C(=O)N(*)C3=O,0.9501668299,0.0080504809380896,10,0.54962510576198,0.3210937923120934,129.0,2.110589710299249
Perm343,Polycarbonates,CC1(C)CC2(CC(C)(C)C3=CC=C(OC(=O)O*)C=C23)C2C=C(*)C=CC12,1.0033913334899998,0.0082830192677713,10,0.5688441904496268,0.2579946699557224,0.2,-0.6989700043360187
Perm344,Substituted Polyacetylenes,CC1(C)CCC(C)(C)C2=CC(=CC=C12)C(*)=C(*)C1=CC=CC=C1,0.8078241362199999,0.0095191175791261,10,0.6155962800210725,0.3535184068812514,6600.0,3.8195439355418688
Perm349,Polyimides and Polypyrrolones,CC1=C(*)C(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC3=C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)C2=C1CCC2(C)C,1.0464084994999998,0.0088460001584938,10,0.4745897891539578,0.3544007741094014,50.5,1.7032913781186614
Perm350,Polyimides and Polypyrrolones,CC1=C(*)C(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C2=CC3=C(C=C2)C(=O)N(*)C3=O)C2=C1CCC2(C)C,0.95089052903,0.0077652565856278,10,0.5248364994967005,0.3512193263411277,23.9,1.3783979009481377
Perm351,Polyimides and Polypyrrolones,CC1=C(*)C(C)=C(N2C(=O)C3=CC=C(OC4=CC5=C(C=C4)C(=O)N(*)C5=O)C=C3C2=O)C2=C1CCC2(C)C,1.02614149803,0.0084408901631192,10,0.5179085718888742,0.3091182788591844,10.3,1.0128372247051722
Perm354,Polyimides_NEW,CC1=C(*)C=CC2=C1N1CN(C2)C2=C(C)C(=CC=C2C1)N1C(=O)C2=C(C=C(C=C2)C(C2=CC3=C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)C1=O,1.1161691132,0.0077264039495069,10,0.4662351306324187,0.3234835720091251,6.3,0.7993405494535817
Perm358,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(OC4=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=CC(=C4)C(C)(C)C)C=C3)C2=O)=C(C)C(*)=C1,1.0382496966,0.0131912968740563,10,0.5287002409387013,0.2864002758289603,2.5,0.3979400086720376
Perm359,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(OC4=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=CC(=C4)C(C)(C)C)C=C3)C2=O)=C(C)C(C)=C1*,1.038714677,0.0085205313954149,10,0.5326597796538713,0.2807340097337192,3.1,0.4913616938342727
Perm360,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(OC4=CC(C)=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C(C)=C4C)C=C3)C2=O)=C(C)C(*)=C1,1.0273707982,0.0073891365604342,10,0.5233687401337304,0.3009981116046454,4.0,0.6020599913279624
Perm361,Polymers with High Free Volume,CC1=C(C)C(N2C(=O)C3=CC4=C(C=C3C2=O)C2(CC(C)(C)C3=CC5=C(C=C23)C(=O)N(*)C5=O)CC4(C)C)=C(C)C(C)=C1*,0.8933677371100001,0.0089141503768702,10,0.5442920918745461,0.367871107221719,390.0,2.591064607026499
Perm363,Poly(imide−oxadiazole)_NEW,CC1=C(C)C(N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC3=C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)=C(C)C(C)=C1*,0.9917153332999998,0.0077228442857257,10,0.4663377015325273,0.3987834761626079,45.2,1.6551384348113822
Perm364,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC3C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)=C(C)C(C)=C1*,1.0398481437,0.0082545986790426,10,0.4713673555051742,0.3628043894903165,28.2,1.4502491083193612
Perm368,Polyarylates,CC1=C(O*)C(Br)=CC(=C1)C(C)(C)C1=CC(C)=C(OC(=O)C2=CC(=CC(=C2)C(*)=O)C(C)(C)C)C(Br)=C1,1.1641519201,0.0077387303237035,10,0.4652188797842368,0.2959389121821326,1.06,0.02530586526477026
Perm369,Polyarylates,CC1=C(O*)C(Br)=CC(=C1)C1(C2C=CC=CC2C2C=CC=CC12)C1=CC(C)=C(OC(=O)C2=CC(=CC(=C2)C(*)=O)C(C)(C)C)C(Br)=C1,1.1319050837999998,0.008718468935493,10,0.4772250015832235,0.2977745729689323,3.3,0.5185139398778874
Perm371,Polysulfones,CC1=C(O*)C=CC(=C1)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.0908314364,0.0076491985561774,10,0.5425649624821581,0.2305990074258579,0.07,-1.154901959985743
Perm372,Polyimides and Polypyrrolones,CC1=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C(C)=C(C)C(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(C)=C(*)C(C)=C2C)=C1,0.97930547061,0.0084362536863864,10,0.528052866186092,0.3277374211844708,7.6,0.8808135922807914
Perm373,Polyimides and Polypyrrolones,CC1=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C(C)=C(C)C(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=CC=C(C=C2)C(C2=CC=C(*)C=C2)(C(F)(F)F)C(F)(F)F)=C1,1.1682986884,0.0071490490784335,10,0.4758697879920767,0.2772545360915719,1.7,0.2304489213782739
Perm374,Polyimides and Polypyrrolones,CC1=C2C(=CC(*)=C1)S(=O)(=O)C1=CC(=CC(C)=C21)N1C(=O)C2=CC=C(C=C2C1=O)C1=CC=C2C(=O)N(*)C(=O)C2=C1,1.1380765148,0.0062258283188212,10,0.4803606679218859,0.2893066467657978,0.1945,-0.7110803943382734
Perm375,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(*)=C(C(=O)C2=CC=C(Br)C=C2)C(C)=C1O*,1.2480284315999997,0.0094491249120638,10,0.4485125473480122,0.2723166656744417,1.13,0.05307844348341968
Perm377,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(*)=C(C(=O)C2=CC=C(Cl)C=C2)C(C)=C1O*,1.0330397137,0.0086997330839626,10,0.5149224870864446,0.3084840077712855,0.98,-0.00877392430750515
Perm378,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(*)=C(C(=O)C2=CC=CC=C2)C(C)=C1O*,0.95236109371,0.0107977361370248,10,0.553248724445053,0.3150396716020009,0.95,-0.022276394711152253
Perm379,Polyimides and Polypyrrolones,CC1=CC(*)=C(C)C=C1N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.1332879750000002,0.008985208681929,10,0.4565535388360747,0.3273713738413951,1.07,0.029383777685209667
Perm380,Polyamides and poly(amide-imides),CC1=CC(*)=CC(C)=C1N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.143290481,0.008376004022706,10,0.4531770044015594,0.3264531580574826,0.349,-0.45717457304082015
Perm381,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(*)=CC(C)=C1O*,0.92853372321,0.0078101354681423,10,0.5752393156499007,0.3056321654536728,4.1,0.6127838567197355
Perm382,Polyimides_NEW,CC1=CC(*)=CC=C1OC1=C(C2=C(C=CC=C2)C=C1)C1=C(OC2=C(C)C=C(C=C2)N2C(=O)C3=C(C=C(C=C3)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)C2=O)C=CC2=C1C=CC=C2,1.1725095511,0.0099073346848421,10,0.4853867289276394,0.2601432516617028,0.28,-0.5528419686577808
Perm383,Polysulfones,CC1=CC(=C(C)C(C)=C1*)C1=C(C)C(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C(C)=C1,0.97435145063,0.0075714655178875,10,0.546673474838868,0.3075522788007481,0.944,-0.02502800570193105
Perm384,Polysulfones,CC1=CC(=C(C)C(C)=C1OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(*)C=C1)C1=CC(C)=C(O*)C(C)=C1C,1.0028439669699998,0.00783364189051,10,0.5468262001647571,0.2871042374387368,0.94,-0.026872146400301365
Perm385,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=C(C)C(*)=CC=C1)C1=C(C)C(*)=CC=C1,0.76662862847,0.0089185543991021,10,0.5989762628528207,0.4030499438599726,5.6,0.7481880270062004
Perm386,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=C(C)C=C(*)C=C1)C1=C(C)C=C(*)C=C1,0.65251563269,0.0068190587330201,10,0.5996650330934861,0.4913219489876144,0.88,-0.05551732784983137
Perm387,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=C(C)C=CC(*)=C1)C1=C(C)C=CC(*)=C1,0.82216121131,0.0084482381628903,10,0.5994230327386577,0.3593309233114128,1.9,0.2787536009528289
Perm388,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=CC(C)=C(*)C=C1)C1=CC(C)=C(*)C=C1,0.79346782163,0.0045682535885235,10,0.5824627001785883,0.3991849671411381,1.1,0.04139268515822508
Perm389,Polysulfones,CC1=CC(=C(C)C=C1O*)C1(OC(=O)C2=C1C=CC=C2)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1C,1.0260123097,0.0082563224518925,10,0.5245897648144557,0.3002937768850625,0.225,-0.6478174818886375
Perm390,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=C(C)C=C1O*)C1(OC(=O)C2C=CC=CC12)C1=C(C)C=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0420145646,0.008912166495839,10,0.547990174634941,0.2576821338045021,0.17,-0.769551078621726
Perm391,Polyimides_NEW,CC1=CC(=C2C=CC=CC2=C1*)C1=C2C=CC=CC2=C(N2C(=O)C3=C(C=C4C(=C3)C3(C)CCC4(C)C4=C3C=C3C(=O)N(*)C(=O)C3=C4)C2=O)C(C)=C1,0.80217913311,0.0072784996378919,10,0.525895167224066,0.4515792318442982,154.0,2.187520720836463
Perm393,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1)C1=CC(O*)=CC=C1OC1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1,1.087292963,0.007077722320945,10,0.550241454140197,0.2222442406512196,0.05,-1.3010299956639813
Perm394,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1)C1=CC(O*)=CC=C1OC1=CC=CC(*)=C1C#N,1.0524571968,0.0067264917377,10,0.54864161167792,0.2493516435233087,0.06,-1.2218487496163564
Perm395,Polycarbonates,CC1=CC(=CC(C)=C1*)C(C)(C)C1=CC(C)=C(OC(=O)O*)C(C)=C1,0.94324775865,0.0078621163391848,10,0.5802624052602203,0.2884694228522709,0.955,-0.019996628416253676
Perm397,Polysulfones,CC1=CC(=CC(C)=C1*)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C(C)=C1,1.0332388933000003,0.0086307678465236,10,0.552151118362911,0.2583447863868529,0.5215,-0.28274568723745036
Perm399,Polysulfones,CC1=CC(=CC(C)=C1*)C(C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C(C)=C1)(C(F)(F)F)C(F)(F)F,1.1262033578,0.0091232590945783,10,0.4832836736229374,0.2924415951947071,1.6085,0.20642106523798862
Perm400,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(C=C1C)C1=CC(C)=C(*)C(C)=C1,0.7496451902800001,0.0045733432841087,10,0.5942460533583755,0.4208841955341279,15.0,1.1760912590556813
Perm401,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(C=C1C)C1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)C(C)(C)C3=CC4C(C=C3)C(=O)N(*)C4=O)C2=O)C(C)=C1,0.86770625129,0.0075268316080955,10,0.5546332691070499,0.3743636187891251,12.3,1.089905111439398
Perm402,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=C(C=C(OC4=CC(=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=C4C(C)(C)C)C(C)(C)C)C=C3)C2=O)C(C)=C1,0.96399962118,0.0074762278225023,10,0.5505252452875777,0.3100820337205729,5.6,0.7481880270062004
Perm403,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=C(C=C(OC4=CC(C)=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C(C)=C4C)C=C3)C2=O)C(C)=C1,0.9797911865,0.0072105324908238,10,0.5331049028135187,0.3209690691663879,1.2,0.07918124604762482
Perm404,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=CC4=C(C=C3C2=O)S(=O)(=O)C2=CC3=C(C=C2S4(=O)=O)C(=O)N(*)C3=O)C(C)=C1,0.95153970238,0.0091841346353905,10,0.4744550557065526,0.4130983307503908,1.21,0.08278537031645007
Perm406,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1*)C1=CC(C)=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(O*)C=C2)C(C)=C1,1.0305836917000002,0.0067901672926624,10,0.5613119064694494,0.2479774342062144,1.021,0.009025742086910208
Perm407,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1*)C1=CC(C)=C(OC2=CC=C(C=C2)C(=O)C2=CC=CC=C2C2=C(C=CC=C2)C(=O)C2=CC=C(O*)C=C2)C(C)=C1,1.0321036958999998,0.0075023199931469,10,0.5486070096219993,0.263914881104234,0.264,-0.5783960731301689
Perm408,Polysulfones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C(C)=C1,1.0590673743,0.0074733308257188,10,0.5364432712322864,0.2614315632576556,1.272,0.10448711131239508
Perm410,Polysulfones,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(=CC=C1)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0090171893900002,0.0081218975651188,10,0.5657938932979087,0.2578355068136739,0.28,-0.5528419686577808
Perm411,Polycarbonates,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC(*)=O)C(C)=C1,0.94739811349,0.007671884496586,10,0.5803942143556041,0.2851763011106869,0.89,-0.05060999335508721
Perm412,Polyarylates,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC(=O)C2=CC(=CC(=C2)C(*)=O)C(C)(C)C)C(C)=C1,0.92289482773,0.007858588101614,10,0.5855426788765415,0.2974873973245729,2.7155,0.43384980712864635
Perm415,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C(C)=C1,0.99334129262,0.0084915602263482,10,0.5759159095340554,0.2562946297779239,1.1,0.04139268515822508
Perm416,Polysulfones,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1,1.02997135705,0.0074889623266917,10,0.5524781499006837,0.2602523292682154,0.95,-0.022276394711152253
Perm417,Polysulfones,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC=C(C=C1)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1,1.01088994409,0.0075590087503768,10,0.5657382814570453,0.2565311183748091,0.6,-0.2218487496163564
Perm418,Polycarbonates,CC1=CC(=CC(C)=C1O*)C(C1=CC(C)=C(OC(*)=O)C(C)=C1)(C(F)(F)F)C(F)(F)F,1.0712365076,0.009316492585283,10,0.4726205848435496,0.3418250478540243,2.7945,0.4463041139519239
Perm419,Polysulfones,CC1=CC(=CC(C)=C1O*)C(C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1)(C(F)(F)F)C(F)(F)F,1.1094786085,0.008840725166885,10,0.4828798855935806,0.3035316253966935,3.0,0.47712125471966244
Perm420,Polyarylates,CC1=CC(=CC(C)=C1O*)C1(C2C=CC=CC2C2C=CC=CC12)C1=CC(C)=C(OC(=O)C2=CC(=CC(=C2)C(*)=O)C(C)(C)C)C(C)=C1,0.8809494118600001,0.0082809022150659,10,0.5749163802294265,0.3415860788586685,6.55,0.8162412999917831
Perm421,Polysulfones,CC1=CC(=CC(C)=C1O*)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0501997075,0.0077786067098472,10,0.5365318454249653,0.267494736731346,0.925,-0.03385826726096737
Perm422,Polyimides and Polypyrrolones,CC1=CC(=CC(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(C)=C(*)C(C)=C2C)=C1OC1=CC=C2C(=O)N(*)C(=O)C2=C1)C(C)(C)C,0.98653589054,0.0081494079563005,10,0.5360126804651281,0.3125655288175831,2.2,0.3424226808222063
Perm423,Vinyl and Vinylidene Polymers,CC1=CC(=CC=C1)C(=O)OC(*)C*,1.0484109466,0.0080966132176821,10,0.5623033836728526,0.2336174704213101,0.118,-0.9281179926938746
Perm424,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC=C1)C1=CC(O*)=CC=C1OC1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1,1.0962312116,0.0070432262562565,10,0.5443365469697998,0.2242656738762769,0.024,-1.6197887582883939
Perm425,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC=C1)C1=CC(O*)=CC=C1OC1=CC=CC(*)=C1C#N,1.0403546681,0.0074255230080443,10,0.5409562178374727,0.2683777755955842,0.05,-1.3010299956639813
Perm426,Polysulfones,CC1=CC(=CC=C1*)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.0897751782999998,0.0070535528036283,10,0.54200129491103,0.2321425748593518,0.0706,-1.1511952989481962
Perm427,Polysulfones,CC1=CC(=CC=C1*)C1(CCCCC1)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.0653437868,0.0075381058907504,10,0.545883782911532,0.2439799346284152,0.0393,-1.4056074496245732
Perm430,Polysulfones,CC1=CC(=CC=C1O*)C1(OC(=O)C2=C1C=CC=C2)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.1111301035,0.0078846403527776,10,0.5160290571214149,0.2546119544571772,0.0727,-1.138465589140962
Perm431,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC=C1O*)C1(OC(=O)C2C=CC=CC12)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0739597565,0.0074177245739912,10,0.5387671206389999,0.2478015326008334,0.0701,-1.1542819820333414
Perm433,Polyimides and Polypyrrolones,CC1=CC(C)=C(*)C(C)=C1N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.01236402038,0.0105806488149352,10,0.465801437683874,0.38697119900184,24.2,1.3838153659804313
Perm434,Polyimides and Polypyrrolones,CC1=CC(C)=C(*)C(C)=C1N1C(=O)C2=CC=C(C=C2C1=O)C1=CC2=C(C=C1)C(=O)N(*)C2=O,1.0082299,0.0071979344166071,10,0.5114728974675844,0.3296130512536113,8.0,0.9030899869919435
